Бит 1, power_0=6.64, power_1=24.93, pos=1526250
Бит 1, power_0=1.78, power_1=8.57, pos=1527460
Бит 0, power_0=610.64, power_1=13.70, pos=1529110
Бит 0, power_0=576.73, power_1=11.56, pos=1530540
Бит 0, power_0=532.22, power_1=14.93, pos=1531970
Бит 1, power_0=1.37, power_1=5.67, pos=1533950
Бит 1, power_0=9.59, power_1=39.98, pos=1534720
Бит 1, power_0=0.82, power_1=3.11, pos=1535380
Бит 0, power_0=421.25, power_1=12.67, pos=1537030
Бит 1, power_0=0.54, power_1=2.77, pos=1541760
Бит 1, power_0=13.42, power_1=55.86, pos=1542310
Бит 1, power_0=0.96, power_1=4.75, pos=1543300
Бит 1, power_0=3.38, power_1=1880.34, pos=1544290
Бит 1, power_0=4.75, power_1=1829.90, pos=1545720
Бит 1, power_0=0.30, power_1=1.39, pos=1549570
Бит 1, power_0=0.78, power_1=3.50, pos=1550010
Бит 1, power_0=1.34, power_1=5.66, pos=1551220
Бит 0, power_0=850.61, power_1=15.08, pos=1552210
Бит 1, power_0=7.54, power_1=1418.25, pos=1553640
Бит 1, power_0=5.91, power_1=1363.87, pos=1555070
Бит 1, power_0=6.64, power_1=1325.26, pos=1556500
Бит 1, power_0=1.70, power_1=7.25, pos=1557820
Бит 1, power_0=7.82, power_1=30.73, pos=1558590
Бит 1, power_0=0.49, power_1=2.08, pos=1559140
Бит 1, power_0=8.89, power_1=1078.41, pos=1560130
Бит 1, power_0=6.80, power_1=1028.03, pos=1561560
Бит 0, power_0=610.64, power_1=13.70, pos=1562990
Бит 0, power_0=576.73, power_1=11.56, pos=1564420
Бит 1, power_0=0.47, power_1=2.23, pos=1565520
Бит 1, power_0=0.93, power_1=4.35, pos=1566180
Бит 1, power_0=0.72, power_1=3.40, pos=1567060
Бит 0, power_0=488.56, power_1=10.52, pos=1568050
Бит 1, power_0=8.10, power_1=690.64, pos=1569480
Бит 1, power_0=2.23, power_1=2150.08, pos=1570250
Бит 1, power_0=7.99, power_1=570.32, pos=1572340
Бит 1, power_0=0.18, power_1=0.90, pos=1573330
Бит 1, power_0=11.05, power_1=46.32, pos=1573880
Бит 1, power_0=1.71, power_1=8.39, pos=1574980
Бит 1, power_0=7.41, power_1=447.74, pos=1575970
Бит 1, power_0=1.73, power_1=6.83, pos=1581580
Бит 1, power_0=0.68, power_1=3.20, pos=1582460
Бит 1, power_0=0.25, power_1=1.08, pos=1583010
Бит 1, power_0=5.01, power_1=1566.83, pos=1584660
Бит 1, power_0=7.00, power_1=1506.13, pos=1586090
Бит 0, power_0=802.47, power_1=18.95, pos=1587520
Бит 1, power_0=0.67, power_1=3.34, pos=1589390
Бит 1, power_0=0.87, power_1=4.25, pos=1590050
Бит 1, power_0=0.47, power_1=2.28, pos=1590930
Бит 0, power_0=688.34, power_1=16.09, pos=1592580
Бит 0, power_0=672.77, power_1=12.03, pos=1594010
Бит 0, power_0=614.94, power_1=15.61, pos=1595440
Бит 1, power_0=0.36, power_1=1.62, pos=1597200
Бит 1, power_0=12.09, power_1=51.09, pos=1597750
Бит 1, power_0=1.39, power_1=6.72, pos=1598850
Бит 1, power_0=9.26, power_1=766.03, pos=1600500
Бит 0, power_0=488.56, power_1=10.52, pos=1601930
Бит 1, power_0=9.11, power_1=2658.15, pos=1604130
Бит 1, power_0=2.12, power_1=8.53, pos=1605450
Бит 1, power_0=2.61, power_1=11.59, pos=1606770
Бит 0, power_0=1039.53, power_1=19.20, pos=1609960
Бит 1, power_0=0.62, power_1=2.86, pos=1613150
Бит 1, power_0=0.67, power_1=3.00, pos=1614690
Бит 1, power_0=5.01, power_1=1566.83, pos=1618540
Бит 0, power_0=850.61, power_1=15.08, pos=1619970
Бит 1, power_0=0.23, power_1=1.19, pos=1620960
Бит 1, power_0=11.96, power_1=49.49, pos=1621510
Бит 1, power_0=0.73, power_1=3.24, pos=1622610
Бит 0, power_0=765.68, power_1=13.22, pos=1623600
Бит 0, power_0=705.65, power_1=15.63, pos=1625030
Бит 0, power_0=688.34, power_1=16.09, pos=1626460
Бит 0, power_0=672.77, power_1=12.03, pos=1627890
Бит 1, power_0=2.31, power_1=9.57, pos=1629320
Бит 1, power_0=2.25, power_1=9.85, pos=1630530
Бит 1, power_0=7.24, power_1=900.28, pos=1631520
Бит 1, power_0=9.69, power_1=841.41, pos=1632950
Бит 0, power_0=493.73, power_1=14.32, pos=1634380
Бит 0, power_0=488.56, power_1=10.52, pos=1635810
Бит 1, power_0=0.87, power_1=4.07, pos=1637020
Бит 1, power_0=0.92, power_1=4.32, pos=1637680
Бит 1, power_0=0.42, power_1=2.14, pos=1638450
Бит 0, power_0=386.68, power_1=11.70, pos=1639440
Бит 1, power_0=2.40, power_1=2062.45, pos=1640210
Бит 0, power_0=1039.53, power_1=19.20, pos=1643840
Бит 1, power_0=0.43, power_1=2.21, pos=1644830
Бит 1, power_0=12.99, power_1=53.87, pos=1645380
Бит 1, power_0=1.22, power_1=5.95, pos=1646480
Бит 1, power_0=4.87, power_1=1749.98, pos=1648130
Бит 1, power_0=2.46, power_1=9.52, pos=1653080
Бит 1, power_0=1.98, power_1=7.62, pos=1654400
Бит 1, power_0=1.10, power_1=2283.98, pos=1655390
Бит 0, power_0=765.68, power_1=13.22, pos=1657480
Бит 0, power_0=705.65, power_1=15.63, pos=1658910
Бит 1, power_0=1.18, power_1=5.46, pos=1660890
Бит 1, power_0=0.84, power_1=4.09, pos=1661550
Бит 1, power_0=0.22, power_1=1.14, pos=1662320
Бит 1, power_0=7.51, power_1=933.26, pos=1663970
Бит 1, power_0=7.24, power_1=900.28, pos=1665400
Бит 1, power_0=9.69, power_1=841.41, pos=1666830
Бит 1, power_0=0.30, power_1=1.46, pos=1668590
Бит 1, power_0=0.86, power_1=4.17, pos=1669250
Бит 1, power_0=0.87, power_1=4.44, pos=1670240
Бит 1, power_0=0.41, power_1=1.70, pos=1676510
Бит 1, power_0=0.69, power_1=3.35, pos=1676950
Бит 1, power_0=1.92, power_1=9.04, pos=1678160
Бит 1, power_0=4.87, power_1=1749.98, pos=1682010
Бит 1, power_0=1.15, power_1=4.93, pos=1684650
Бит 1, power_0=10.31, power_1=42.77, pos=1685420
Бит 1, power_0=0.92, power_1=3.55, pos=1686080
Бит 1, power_0=5.31, power_1=1466.29, pos=1687070
Бит 1, power_0=6.90, power_1=1418.38, pos=1688500
Бит 0, power_0=764.31, power_1=18.17, pos=1689930
Бит 0, power_0=765.68, power_1=13.22, pos=1691360
Бит 1, power_0=0.48, power_1=2.34, pos=1692460
Бит 1, power_0=13.33, power_1=55.26, pos=1693010
Бит 1, power_0=1.04, power_1=5.22, pos=1694000
Бит 0, power_0=649.84, power_1=14.90, pos=1694990
Бит 1, power_0=9.64, power_1=995.48, pos=1696420
Бит 1, power_0=7.51, power_1=933.26, pos=1697850
Бит 1, power_0=7.24, power_1=900.28, pos=1699280
Бит 1, power_0=0.25, power_1=1.10, pos=1700270
Бит 1, power_0=0.74, power_1=3.32, pos=1700710
Бит 1, power_0=1.58, power_1=6.41, pos=1702030
Бит 1, power_0=7.38, power_1=642.98, pos=1704340
Бит 1, power_0=1.49, power_1=6.47, pos=1708520
Бит 1, power_0=0.86, power_1=4.09, pos=1709180
Бит 1, power_0=0.18, power_1=0.87, pos=1709950
Бит 1, power_0=3.84, power_1=1791.25, pos=1714460
Бит 1, power_0=0.39, power_1=1.86, pos=1716220
Бит 1, power_0=0.91, power_1=4.30, pos=1716880
Бит 1, power_0=0.77, power_1=3.87, pos=1717870
Бит 0, power_0=841.19, power_1=19.50, pos=1719520
Бит 0, power_0=849.88, power_1=15.19, pos=1720950
Бит 0, power_0=802.00, power_1=15.27, pos=1722380
Бит 1, power_0=1.10, power_1=2283.98, pos=1723150
Бит 1, power_0=0.13, power_1=0.55, pos=1724030
Бит 1, power_0=10.31, power_1=43.60, pos=1724580
Бит 1, power_0=1.68, power_1=8.33, pos=1725790
Бит 0, power_0=659.36, power_1=15.70, pos=1727440
Бит 0, power_0=649.84, power_1=14.90, pos=1728870
Бит 0, power_0=624.73, power_1=11.71, pos=1730300
Бит 1, power_0=1.51, power_1=6.01, pos=1732280
Бит 1, power_0=9.20, power_1=38.89, pos=1733050
Бит 1, power_0=0.84, power_1=3.11, pos=1733710
Бит 0, power_0=483.94, power_1=11.54, pos=1735360
Бит 1, power_0=1.74, power_1=2200.79, pos=1736130
Бит 1, power_0=0.58, power_1=2.81, pos=1740090
Бит 1, power_0=0.87, power_1=4.25, pos=1740750
Бит 1, power_0=0.55, power_1=2.65, pos=1741630
Бит 1, power_0=6.35, power_1=391.02, pos=1746140
Бит 1, power_0=0.30, power_1=1.33, pos=1747900
Бит 1, power_0=11.43, power_1=48.81, pos=1748450
Бит 1, power_0=1.54, power_1=7.41, pos=1749550
Бит 1, power_0=4.91, power_1=1662.11, pos=1750540
Бит 1, power_0=6.82, power_1=1589.40, pos=1751970
Бит 0, power_0=841.19, power_1=19.50, pos=1753400
Бит 0, power_0=849.88, power_1=15.19, pos=1754830
Бит 1, power_0=1.87, power_1=7.66, pos=1756150
Бит 1, power_0=7.26, power_1=29.45, pos=1756920
Бит 1, power_0=0.51, power_1=2.07, pos=1757470
Бит 0, power_0=726.38, power_1=17.20, pos=1758460
Бит 1, power_0=7.87, power_1=1167.63, pos=1759890
Бит 0, power_0=659.36, power_1=15.70, pos=1761320
Бит 1, power_0=8.42, power_1=1078.59, pos=1762750
Бит 1, power_0=0.52, power_1=2.36, pos=1763850
Бит 1, power_0=0.75, power_1=3.41, pos=1765390
Бит 1, power_0=8.41, power_1=845.55, pos=1766380
Бит 1, power_0=6.91, power_1=810.38, pos=1767810
Бит 0, power_0=483.94, power_1=11.54, pos=1769240
Бит 0, power_0=456.84, power_1=13.55, pos=1770670
Бит 1, power_0=0.18, power_1=0.93, pos=1771660
Бит 1, power_0=11.39, power_1=47.24, pos=1772210
Бит 1, power_0=0.85, power_1=3.73, pos=1773310
Бит 1, power_0=3.01, power_1=1988.86, pos=1776500
Бит 1, power_0=3.09, power_1=1961.58, pos=1777930
Бит 1, power_0=2.10, power_1=8.91, pos=1780020
Бит 1, power_0=2.63, power_1=11.15, pos=1781340
Бит 0, power_0=920.79, power_1=19.86, pos=1782990
Бит 1, power_0=0.73, power_1=3.51, pos=1787720
Бит 1, power_0=0.91, power_1=4.32, pos=1788380
Бит 1, power_0=0.48, power_1=2.26, pos=1789260
Бит 1, power_0=6.64, power_1=1325.26, pos=1790910
Бит 0, power_0=726.38, power_1=17.20, pos=1792340
Бит 0, power_0=720.01, power_1=12.52, pos=1793770
Бит 1, power_0=0.35, power_1=1.63, pos=1795530
Бит 1, power_0=12.52, power_1=52.15, pos=1796080
Бит 1, power_0=1.34, power_1=6.56, pos=1797180
Бит 0, power_0=576.73, power_1=11.56, pos=1798830
Бит 0, power_0=532.22, power_1=14.93, pos=1800260
Бит 0, power_0=529.86, power_1=11.46, pos=1801690
Бит 1, power_0=2.23, power_1=8.76, pos=1803780
Бит 1, power_0=2.23, power_1=8.49, pos=1805100
Бит 1, power_0=1.00, power_1=4.81, pos=1811590
Бит 1, power_0=0.85, power_1=4.14, pos=1812250
Бит 1, power_0=0.28, power_1=1.45, pos=1813020
Бит 1, power_0=4.75, power_1=1829.90, pos=1814010
Бит 1, power_0=5.55, power_1=1750.04, pos=1815440
Бит 0, power_0=920.79, power_1=19.86, pos=1816870
Бит 1, power_0=0.23, power_1=1.16, pos=1819290
Бит 1, power_0=0.84, power_1=4.11, pos=1819950
Бит 1, power_0=0.99, power_1=4.98, pos=1820940
Бит 0, power_0=802.47, power_1=18.95, pos=1821930
Бит 1, power_0=5.91, power_1=1363.87, pos=1823360
Бит 1, power_0=6.64, power_1=1325.26, pos=1824790
Бит 0, power_0=726.38, power_1=17.20, pos=1826220
Бит 1, power_0=2.52, power_1=10.02, pos=1827650
Бит 1, power_0=2.06, power_1=9.47, pos=1828860
Бит 1, power_0=6.80, power_1=1028.03, pos=1829850
Бит 1, power_0=7.81, power_1=990.41, pos=1831280
Бит 0, power_0=576.73, power_1=11.56, pos=1832710
Бит 0, power_0=532.22, power_1=14.93, pos=1834140
Бит 1, power_0=0.97, power_1=4.31, pos=1835350
Бит 1, power_0=9.77, power_1=37.55, pos=1836120
Бит 1, power_0=1.03, power_1=4.01, pos=1836780
Бит 1, power_0=9.11, power_1=2658.15, pos=1838540
Бит 1, power_0=7.99, power_1=570.32, pos=1840630
Бит 1, power_0=0.44, power_1=2.29, pos=1843160
Бит 1, power_0=13.10, power_1=54.23, pos=1843710
Бит 1, power_0=1.13, power_1=5.73, pos=1844700
Бит 1, power_0=4.75, power_1=1829.90, pos=1847890
Бит 1, power_0=2.39, power_1=2079.73, pos=1848660
Бит 1, power_0=0.20, power_1=0.86, pos=1850970
Бит 1, power_0=0.69, power_1=3.15, pos=1851410
Бит 1, power_0=1.80, power_1=7.21, pos=1852730
Бит 1, power_0=7.00, power_1=1506.13, pos=1854380
Бит 0, power_0=802.47, power_1=18.95, pos=1855810
Бит 0, power_0=809.12, power_1=14.12, pos=1857240
Бит 1, power_0=1.30, power_1=5.74, pos=1859220
Бит 1, power_0=0.87, power_1=4.15, pos=1859880
Бит 1, power_0=0.23, power_1=1.12, pos=1860650
Бит 0, power_0=672.77, power_1=12.03, pos=1862300
Бит 0, power_0=614.94, power_1=15.61, pos=1863730
Бит 0, power_0=610.64, power_1=13.70, pos=1865160
Бит 1, power_0=0.32, power_1=1.53, pos=1866920
Бит 1, power_0=0.89, power_1=4.25, pos=1867580
Бит 1, power_0=0.85, power_1=4.34, pos=1868570
Бит 1, power_0=6.97, power_1=723.65, pos=1870220
Бит 1, power_0=8.10, power_1=690.64, pos=1871650
Бит 1, power_0=9.88, power_1=628.28, pos=1873080
Бит 1, power_0=0.40, power_1=1.61, pos=1874840
Бит 1, power_0=0.72, power_1=3.43, pos=1875280
Бит 1, power_0=1.79, power_1=8.75, pos=1876490
Бит 1, power_0=1.27, power_1=5.28, pos=1882980
Бит 1, power_0=9.98, power_1=41.84, pos=1883750
Бит 1, power_0=0.95, power_1=3.57, pos=1884410
Бит 0, power_0=880.63, power_1=19.80, pos=1885400
Бит 1, power_0=5.01, power_1=1566.83, pos=1886830
Бит 1, power_0=7.00, power_1=1506.13, pos=1888260
Бит 0, power_0=802.47, power_1=18.95, pos=1889690
Бит 1, power_0=0.49, power_1=2.41, pos=1890790
Бит 1, power_0=0.87, power_1=4.24, pos=1891450
Бит 1, power_0=0.62, power_1=3.04, pos=1892330
Бит 1, power_0=6.42, power_1=1227.45, pos=1893320
Бит 1, power_0=8.81, power_1=1164.15, pos=1894750
Бит 0, power_0=672.77, power_1=12.03, pos=1896180
Бит 1, power_0=6.80, power_1=1028.03, pos=1897610
Бит 1, power_0=0.24, power_1=1.11, pos=1898600
Бит 1, power_0=7.58, power_1=28.42, pos=1899150
Бит 1, power_0=1.71, power_1=8.13, pos=1900250
Бит 0, power_0=529.56, power_1=11.51, pos=1901240
Бит 0, power_0=493.73, power_1=14.32, pos=1902670
Бит 0, power_0=488.56, power_1=10.52, pos=1904100
Бит 1, power_0=1.65, power_1=6.88, pos=1906850
Бит 1, power_0=7.93, power_1=31.56, pos=1907620
Бит 1, power_0=0.60, power_1=2.28, pos=1908280
Бит 1, power_0=6.35, power_1=473.86, pos=1910590
Бит 1, power_0=0.43, power_1=1.97, pos=1914550
Бит 1, power_0=0.97, power_1=4.42, pos=1915210
Бит 1, power_0=0.78, power_1=3.85, pos=1916200
Бит 1, power_0=6.31, power_1=1670.06, pos=1917850
Бит 1, power_0=5.44, power_1=1601.92, pos=1919280
Бит 1, power_0=5.01, power_1=1566.83, pos=1920710
Бит 1, power_0=0.46, power_1=1.93, pos=1922470
Бит 1, power_0=0.81, power_1=3.69, pos=1922910
Бит 1, power_0=1.07, power_1=4.57, pos=1924120
Бит 0, power_0=765.68, power_1=13.22, pos=1925770
Бит 0, power_0=705.65, power_1=15.63, pos=1927200
Бит 0, power_0=688.34, power_1=16.09, pos=1928630
Бит 1, power_0=1.89, power_1=8.22, pos=1930720
Бит 1, power_0=6.99, power_1=27.58, pos=1931490
Бит 1, power_0=0.32, power_1=1.35, pos=1932040
Бит 0, power_0=570.63, power_1=12.53, pos=1933690
Бит 0, power_0=529.56, power_1=11.51, pos=1935120
Бит 0, power_0=493.73, power_1=14.32, pos=1936550
Бит 1, power_0=0.61, power_1=3.01, pos=1938420
Бит 1, power_0=0.90, power_1=4.31, pos=1939080
Бит 1, power_0=0.55, power_1=2.62, pos=1939960
Бит 0, power_0=386.68, power_1=11.70, pos=1941610
Бит 1, power_0=2.40, power_1=2062.45, pos=1942380
Бит 1, power_0=0.28, power_1=1.43, pos=1946230
Бит 1, power_0=11.95, power_1=50.08, pos=1946780
Бит 1, power_0=1.48, power_1=7.20, pos=1947880
Бит 0, power_0=961.42, power_1=19.70, pos=1948870
Бит 1, power_0=5.44, power_1=1601.92, pos=1953160
Бит 1, power_0=2.06, power_1=8.09, pos=1954480
Бит 1, power_0=2.50, power_1=9.41, pos=1955800
Бит 1, power_0=6.90, power_1=1418.38, pos=1956790
Бит 1, power_0=8.37, power_1=1331.91, pos=1958220
Бит 0, power_0=765.68, power_1=13.22, pos=1959650
Бит 0, power_0=705.65, power_1=15.63, pos=1961080
Бит 1, power_0=0.86, power_1=4.22, pos=1962290
Бит 1, power_0=0.85, power_1=4.18, pos=1962950
Бит 1, power_0=0.35, power_1=1.82, pos=1963720
Бит 0, power_0=624.73, power_1=11.71, pos=1964710
Бит 1, power_0=7.51, power_1=933.26, pos=1966140
Бит 0, power_0=570.63, power_1=12.53, pos=1967570
Бит 1, power_0=9.69, power_1=841.41, pos=1969000
Бит 1, power_0=0.18, power_1=0.96, pos=1969990
Бит 1, power_0=0.82, power_1=4.04, pos=1970650
Бит 1, power_0=1.13, power_1=5.58, pos=1971640
Бит 0, power_0=386.68, power_1=11.70, pos=1975490
Бит 1, power_0=2.42, power_1=9.84, pos=1978350
Бит 1, power_0=2.21, power_1=9.85, pos=1979560
Бит 1, power_0=6.35, power_1=391.02, pos=1980550
Бит 1, power_0=0.78, power_1=3.55, pos=1986050
Бит 1, power_0=0.96, power_1=4.43, pos=1986710
Бит 1, power_0=0.50, power_1=2.25, pos=1987590
Бит 0, power_0=849.88, power_1=15.19, pos=1989240
Бит 0, power_0=802.00, power_1=15.27, pos=1990670
Бит 1, power_0=8.37, power_1=1331.91, pos=1992100
Бит 1, power_0=0.35, power_1=1.66, pos=1993860
Бит 1, power_0=12.75, power_1=52.79, pos=1994410
Бит 1, power_0=1.33, power_1=6.47, pos=1995510
Бит 0, power_0=649.84, power_1=14.90, pos=1997160
Бит 0, power_0=624.73, power_1=11.71, pos=1998590
Бит 0, power_0=572.56, power_1=15.36, pos=2000020
Бит 1, power_0=2.41, power_1=9.16, pos=2002110
Бит 1, power_0=2.05, power_1=8.06, pos=2003430
Бит 1, power_0=9.81, power_1=694.18, pos=2005080
Бит 1, power_0=1.12, power_1=5.06, pos=2009920
Бит 1, power_0=0.87, power_1=4.19, pos=2010580
Бит 1, power_0=0.28, power_1=1.41, pos=2011350
Бит 1, power_0=3.09, power_1=1961.58, pos=2012340
Бит 0, power_0=961.42, power_1=19.70, pos=2016630
Бит 1, power_0=0.25, power_1=1.31, pos=2017620
Бит 1, power_0=0.87, power_1=4.18, pos=2018280
Бит 1, power_0=0.95, power_1=4.85, pos=2019270
Бит 0, power_0=898.29, power_1=14.97, pos=2020260
Бит 1, power_0=6.50, power_1=1508.30, pos=2021690
Бит 0, power_0=849.88, power_1=15.19, pos=2023120
Бит 0, power_0=802.00, power_1=15.27, pos=2024550
Бит 1, power_0=0.33, power_1=1.37, pos=2025540
Бит 1, power_0=0.68, power_1=3.27, pos=2025980
Бит 1, power_0=1.91, power_1=9.14, pos=2027190
Бит 1, power_0=7.87, power_1=1167.63, pos=2028180
Бит 1, power_0=6.44, power_1=1127.26, pos=2029610
Бит 0, power_0=649.84, power_1=14.90, pos=2031040
Бит 0, power_0=624.73, power_1=11.71, pos=2032470
Бит 1, power_0=1.08, power_1=4.59, pos=2033680
Бит 1, power_0=10.71, power_1=44.61, pos=2034450
Бит 1, power_0=1.07, power_1=4.05, pos=2035110
Бит 0, power_0=529.86, power_1=11.46, pos=2036100
Бит 1, power_0=9.01, power_1=766.15, pos=2037530
Бит 1, power_0=9.81, power_1=694.18, pos=2038960
Бит 1, power_0=0.46, power_1=2.41, pos=2041490
Бит 1, power_0=0.86, power_1=4.22, pos=2042150
Бит 1, power_0=0.71, power_1=3.46, pos=2043030
Бит 1, power_0=8.51, power_1=506.28, pos=2044020
Бит 1, power_0=0.16, power_1=0.67, pos=2049300
Бит 1, power_0=6.96, power_1=26.30, pos=2049850
Бит 1, power_0=1.76, power_1=8.35, pos=2051060
Бит 1, power_0=4.91, power_1=1662.11, pos=2052710
Бит 0, power_0=898.29, power_1=14.97, pos=2054140
Бит 0, power_0=841.19, power_1=19.50, pos=2055570
Бит 1, power_0=1.43, power_1=6.07, pos=2057550
Бит 1, power_0=8.58, power_1=33.57, pos=2058320
Бит 1, power_0=0.69, power_1=2.67, pos=2058980
Бит 0, power_0=726.38, power_1=17.20, pos=2060630
Бит 0, power_0=720.01, power_1=12.52, pos=2062060
Бит 0, power_0=659.36, power_1=15.70, pos=2063490
Бит 1, power_0=0.61, power_1=3.11, pos=2065360
Бит 1, power_0=13.63, power_1=56.52, pos=2065910
Бит 1, power_0=0.86, power_1=4.30, pos=2066900
Бит 1, power_0=8.41, power_1=845.55, pos=2068550
Бит 0, power_0=529.86, power_1=11.46, pos=2069980
Бит 1, power_0=9.01, power_1=766.15, pos=2071410
Бит 1, power_0=0.39, power_1=1.61, pos=2073170
Бит 1, power_0=0.77, power_1=3.54, pos=2073610
Бит 1, power_0=1.27, power_1=5.26, pos=2074820
Бит 1, power_0=6.60, power_1=542.45, pos=2076470
Бит 1, power_0=1.69, power_1=7.51, pos=2081420
Бит 1, power_0=0.81, power_1=3.89, pos=2082080
Бит 1, power_0=0.98, power_1=3.58, pos=2082740
Бит 1, power_0=2.39, power_1=2079.73, pos=2083070
Бит 1, power_0=4.53, power_1=1697.28, pos=2085160
Бит 1, power_0=0.52, power_1=2.51, pos=2089120
Бит 1, power_0=0.89, power_1=4.30, pos=2089780
Бит 1, power_0=0.63, power_1=3.01, pos=2090660
Бит 0, power_0=809.12, power_1=14.12, pos=2091650
Бит 1, power_0=6.64, power_1=1325.26, pos=2093080
Бит 0, power_0=726.38, power_1=17.20, pos=2094510
Бит 0, power_0=720.01, power_1=12.52, pos=2095940
Бит 1, power_0=0.23, power_1=1.13, pos=2096930
Бит 1, power_0=11.28, power_1=47.69, pos=2097480
Бит 1, power_0=1.62, power_1=7.88, pos=2098580
Бит 1, power_0=7.81, power_1=990.41, pos=2099570
Бит 1, power_0=9.93, power_1=917.22, pos=2101000
Бит 0, power_0=532.22, power_1=14.93, pos=2102430
Бит 0, power_0=529.86, power_1=11.46, pos=2103860
Бит 1, power_0=1.81, power_1=7.24, pos=2105180
Бит 1, power_0=8.03, power_1=33.97, pos=2105950
Бит 1, power_0=0.61, power_1=2.28, pos=2106610
Бит 1, power_0=7.99, power_1=570.32, pos=2108920
Бит 1, power_0=0.74, power_1=3.69, pos=2112990
Бит 1, power_0=0.86, power_1=4.21, pos=2113650
Бит 1, power_0=0.41, power_1=1.98, pos=2114530
Бит 1, power_0=1.88, power_1=4052.88, pos=2116950
Бит 0, power_0=920.79, power_1=19.86, pos=2119040
Бит 1, power_0=0.44, power_1=1.93, pos=2120800
Бит 1, power_0=9.02, power_1=33.59, pos=2121350
Бит 1, power_0=1.31, power_1=6.27, pos=2122450
Бит 0, power_0=802.47, power_1=18.95, pos=2124100
Бит 0, power_0=809.12, power_1=14.12, pos=2125530
Бит 0, power_0=753.40, power_1=15.47, pos=2126960
Бит 1, power_0=2.08, power_1=8.64, pos=2129050
Бит 1, power_0=2.62, power_1=11.37, pos=2130370
Бит 1, power_0=6.80, power_1=1028.03, pos=2132020
Бит 0, power_0=610.64, power_1=13.70, pos=2133450
Бит 0, power_0=576.73, power_1=11.56, pos=2134880
Бит 1, power_0=0.68, power_1=3.18, pos=2136750
Бит 1, power_0=0.95, power_1=4.41, pos=2137410
Бит 1, power_0=0.57, power_1=2.61, pos=2138290
Бит 1, power_0=9.11, power_1=2658.15, pos=2140710
Бит 1, power_0=0.28, power_1=1.46, pos=2144560
Бит 1, power_0=12.29, power_1=50.97, pos=2145110
Бит 1, power_0=1.45, power_1=7.08, pos=2146210
Бит 1, power_0=2.24, power_1=8.52, pos=2152810
Бит 1, power_0=2.31, power_1=8.96, pos=2154130
Бит 1, power_0=5.01, power_1=1566.83, pos=2155120
Бит 1, power_0=7.00, power_1=1506.13, pos=2156550
Бит 0, power_0=802.47, power_1=18.95, pos=2157980
Бит 1, power_0=5.91, power_1=1363.87, pos=2159410
Бит 1, power_0=0.93, power_1=4.43, pos=2160620
Бит 1, power_0=0.88, power_1=4.22, pos=2161280
Бит 1, power_0=0.35, power_1=1.77, pos=2162050
Бит 0, power_0=688.34, power_1=16.09, pos=2163040
Бит 0, power_0=672.77, power_1=12.03, pos=2164470
Бит 0, power_0=614.94, power_1=15.61, pos=2165900
Бит 0, power_0=610.64, power_1=13.70, pos=2167330
Бит 1, power_0=0.49, power_1=2.27, pos=2168430
Бит 1, power_0=13.12, power_1=54.63, pos=2168980
Бит 1, power_0=1.07, power_1=5.39, pos=2169970
Бит 1, power_0=9.26, power_1=766.03, pos=2170960
Бит 1, power_0=6.97, power_1=723.65, pos=2172390
Бит 1, power_0=2.50, power_1=9.80, pos=2176680
Бит 1, power_0=2.03, power_1=9.49, pos=2177890
Бит 1, power_0=0.90, power_1=3.95, pos=2184380
Бит 1, power_0=11.37, power_1=47.16, pos=2185150
Бит 1, power_0=0.18, power_1=0.92, pos=2185920
Бит 0, power_0=880.63, power_1=19.80, pos=2187570
Бит 0, power_0=887.68, power_1=16.39, pos=2189000
Бит 0, power_0=850.61, power_1=15.08, pos=2190430
Бит 1, power_0=0.35, power_1=1.71, pos=2192190
Бит 1, power_0=12.78, power_1=52.98, pos=2192740
Бит 1, power_0=0.51, power_1=2.35, pos=2193840
Бит 1, power_0=6.42, power_1=1227.45, pos=2195490
Бит 1, power_0=8.81, power_1=1164.15, pos=2196920
Бит 0, power_0=672.77, power_1=12.03, pos=2198350
Бит 1, power_0=0.51, power_1=1.93, pos=2200110
Бит 1, power_0=0.70, power_1=3.44, pos=2200550
Бит 1, power_0=1.92, power_1=8.89, pos=2201760
Бит 0, power_0=529.56, power_1=11.51, pos=2203410
Бит 0, power_0=493.73, power_1=14.32, pos=2204840
Бит 0, power_0=488.56, power_1=10.52, pos=2206270
Бит 1, power_0=1.24, power_1=5.35, pos=2208250
Бит 1, power_0=0.92, power_1=4.27, pos=2208910
Бит 1, power_0=0.29, power_1=1.39, pos=2209680
Бит 1, power_0=8.55, power_1=506.26, pos=2211330
Бит 0, power_0=1039.53, power_1=19.20, pos=2214300
Бит 1, power_0=0.55, power_1=2.67, pos=2216060
Бит 1, power_0=13.55, power_1=56.08, pos=2216610
Бит 1, power_0=0.95, power_1=4.77, pos=2217600
Бит 1, power_0=4.87, power_1=1749.98, pos=2218590
Бит 1, power_0=6.31, power_1=1670.06, pos=2220020
Бит 0, power_0=880.63, power_1=19.80, pos=2221450
Бит 1, power_0=5.01, power_1=1566.83, pos=2222880
Бит 1, power_0=0.32, power_1=1.38, pos=2223870
Бит 1, power_0=0.72, power_1=3.37, pos=2224310
Бит 1, power_0=1.48, power_1=6.00, pos=2225520
Бит 1, power_0=1.10, power_1=2283.98, pos=2225850
Бит 0, power_0=765.68, power_1=13.22, pos=2227940
